Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywordsP@5,R@5,F@5,P@10,R@10,F@10,P@15,R@15,F@15,NDCG,MAP
['internship program'],"['Fresh voices', 'IBM internship', 'big ideas', 'MBA students', 'internship program', 'summer internship', 'technology ideas', 'LSB', 'RSB', 'business managers', 'develop innovative', 'innovative technology', 'IBM', 'ideas', 'MBA', 'internship', 'program', 'Fresh', 'voices', 'big', 'summer', 'matching', 'computer-science', 'students', 'business', 'managers', 'challenging', 'develop', 'innovative', 'technology']",0.03333333333333333,1.0,0.06451612903225806,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21030991785715258,0.038461538461538464
"['optimal routing policy', 'torus', 'hypercube']","['optimal routing', 'routing policy', 'output channel', 'specific output', 'acceptable output', 'routing', 'result settles', 'optimal', 'message reaching', 'open problem', 'policy', 'regular networks', 'interconnection network', 'network research', 'torus', 'output', 'channel', 'probability', 'LRB', 'RRB', 'message', 'result', 'delays', 'including', 'hypercube', 'paper', 'settles', 'negative', 'method', 'select', 'specific', 'number', 'acceptable', 'maximizes', 'reaching', 'destination', 'policies']",0.05405405405405406,0.6666666666666666,0.1,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.3168164341151063,0.07752351894228324
"['binary relations', 'multiplicative error function', 'numerical function', 'threshold', 'error', 'semiorder', 'interval order']","['binary relation', 'numerical function', 'compared alternatives', 'interval order', 'paper studies', 'inversely proportional', 'Numerical representation', 'error function', 'multiplicative error', 'binary', 'relation', 'Numerical', 'function', 'LRB', 'RRB', 'error', 'case', 'representation', 'multiplicative', 'semiorder', 'threshold', 'depending', 'alternatives', 'form', 'order', 'paper', 'studies', 'compared', 'considered', 'directly', 'inversely', 'proportional', 'proved', 'represented', 'interval']",0.14285714285714285,0.7142857142857143,0.23809523809523808,7,35,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.4151136665773298,0.1401375783728725
"['pretopological approach', 'structural analysis', 'minimal closed subsets', 'pseudoclosure', 'connections', 'economic study', 'geographic proximity', 'scientific collaborations']","['structural analysis', 'analysis algorithm', 'pretopological concepts', 'pretopological approach', 'closed subsets', 'sample settings', 'concepts applied', 'problems encountered', 'minimal closed', 'results obtained', 'economic study', 'geographic proximity', 'scientific collaborations', 'analysis', 'approach', 'structural', 'pretopological', 'concepts', 'algorithm', 'subsets', 'population', 'addition', 'settings', 'presented', 'aim', 'paper', 'present', 'methodological', 'problems', 'encountered', 'based', 'pseudoclosure', 'minimal', 'closed', 'advantage', 'framework', 'general']",0.16216216216216217,0.75,0.26666666666666666,8,37,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,0.06666666666666667,0.125,0.08695652173913045,0.45424625760573,0.14955005910888264
['game theory'],"['Ryder Cup', 'Cup matches', 'final day', 'team captains', 'captains order', 'game theory', 'order golfers', 'Ryder', 'Cup', 'matches', 'final', 'day', 'team', 'captains', 'golfers', 'momentum', 'strategy', 'order', 'game', 'theory', 'examine', 'select', 'slates', 'assumption', 'abilities', 'influenced', 'pressure', 'found', 'drawing', 'hat', 'worse']",0.03225806451612903,1.0,0.0625,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21030991785715258,0.038461538461538464
"['encoded lengths', 'algorithm', 'edit distance']","['Edit distance', 'run-length encoded', 'encoded strings', 'time algorithm', 'encoded lengths', 'LRB', 'RRB', 'encoded', 'Edit', 'distance', 'run-length', 'strings', 'time', 'lengths', 'present', 'simple', 'algorithm', 'computes']",0.1111111111111111,0.6666666666666666,0.1904761904761905,3,18,0.2,0.3333333333333333,0.25,0.1,0.3333333333333333,0.15384615384615383,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.505426356706665,0.1669172932330827
"['meaning processing', 'linguistic activities', 'travel consultation dialogue system', 'information processing', 'language processing']","['travel consultation', 'Human intellectual', 'realize human', 'human intelligence', 'processing meaning', 'processing information', 'paper describes', 'intellectual activity', 'linguistic activities', 'proposed framework', 'understand utterance', 'consultation system', 'consultation dialogue', 'retrieve information', 'dialogue system', 'language processing', 'processing', 'meaning processing', 'information processing', 'meaning', 'information', 'Human', 'dialogue', 'system', 'travel', 'consultation', 'language', 'computing', 'brain', 'computer', 'integrated', 'study', 'development', 'paper', 'describes', 'approach', 'intellectual']",0.10810810810810811,0.8,0.19047619047619047,5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36399170560685484,0.11939496835931471
"['isometric embedding', 'real continuous functions', 'cartesian product', 'unit ball', 'dual space']","['LRB', 'RRB', 'Banach space', 'fuzzy sets', 'level-continuous fuzzy', 'separable Banach', 'Cauchy problem', 'Minkowski embedding', 'dual space', 'continuous functions', 'functions defined', 'cartesian product', 'unit ball', 'compact subsets', 'Ascoli-Arzela type', 'real separable', 'real continuous', 'type theorem', 'isometric embedding', 'embedding theorem', 'Banach', 'LSB', 'RSB', 'space', 'Embedding', 'fuzzy', 'sets', 'level-continuous', 'Minkowski', 'Cauchy', 'theorem', 'real', 'showing', 'classF', 'paper', 'present', 'extension']",0.10810810810810811,0.8,0.19047619047619047,5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553812014036926,0.10728545501685247
"['multivariable process', 'modified error decoupling', 'centralized decoupling unit', 'feedback control']","['multivariable process', 'Fuzzy control', 'control system', 'single component', 'single loop', 'equal number', 'decoupling unit', 'decoupler predicts', 'loop interactions', 'process systems', 'system consists', 'vaporizer process', 'control concept', 'proposed control', 'feedback control', 'adaptive technique', 'simulation model', 'component vaporizer', 'loop fuzzy', 'centralized decoupling', 'fuzzy controllers', 'mitigate loop', 'interacting loop', 'modified error', 'error decoupling', 'loop controller', 'loop', 'LRB', 'RRB', 'control', 'Fuzzy', 'process', 'error', 'single', 'multivariable', 'decoupler', 'system']",0.05405405405405406,0.5,0.0975609756097561,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056870219615458,0.07479556479556479
"['multi agent constraint logic programming', 'multi agent systems', 'parameters', 'hard problems', 'distributed program execution']","['multi agent', 'logic programming', 'constraint logic', 'extends CSPCONS', 'agent constraint', 'agent systems', 'sequential Prolog', 'Prolog processes', 'combine MAS', 'presents MACLP', 'MACLP extends', 'MAS technology', 'industrial applications', 'constraint-solving capabilities', 'programming Multi', 'decomposing complex', 'large number', 'paper presents', 'program execution', 'communicating sequential', 'low-level details', 'distributed nature', 'key technology', 'efficiently requires', 'facilities abstract', 'requires programming', 'programming tools', 'programming schema', 'programming platform', 'complex problems', 'hard problems', 'permits distributed', 'distributed program', 'programming system', 'problems efficiently', 'problems distributed', 'LRB']",0.02702702702702703,0.2,0.047619047619047616,5,37,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.06666666666666667,0.2,0.1,0.37211578175541843,0.1225609756097561
"['multiobjective genetic algorithms', 'feedback interconnection', 'multiobjective robust control design']","['PID controller', 'genetic algorithms', 'decentralized PID', 'PID loops', 'experimental cases', 'multiobjective genetic', 'multiobjective problem', 'control design', 'design multivariable', 'PID-type controllers', 'controller satisfies', 'controller based', 'feedback interconnection', 'acceptable solution', 'solution requires', 'robust control', 'easily generalized', 'multivariable coupled', 'successfully validated', 'large number', 'multiobjective optimization', 'PID', 'Design', 'controller', 'multiobjective', 'genetic', 'specifications', 'parameters', 'algorithms', 'LRB', 'RRB', 'plant', 'MRCD', 'approach', 'problem', 'paper', 'employed']",0.02702702702702703,0.3333333333333333,0.05,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28172984229256914,0.06461538461538462
"['qualitative bond graph', 'genetic algorithms', 'fault diagnosis', 'fault components', 'qualitative equations', 'engineering systems', 'mechatronic systems', 'floating disc', 'measured abnormal behavior', 'predicted system behavior']","['qualitative bond', 'fault diagnosis', 'qualitative equations', 'bond graph', 'fault detection', 'detection mechanism', 'proposed algorithm', 'floating disc', 'genetic algorithms', 'Additional measurements', 'experimental setup', 'diagnosis application', 'fault components', 'fault candidate', 'built floating', 'disc experimental', 'unified approach', 'in-house designed', 'measured abnormal', 'modeling scheme', 'modeling engineering', 'abnormal behavior', 'fault', 'mechatronic systems', 'disc system', 'engineering systems', 'predicted system', 'system behavior', 'qualitative', 'LRB', 'RRB', 'diagnosis', 'bond', 'QBG', 'equations', 'proposed', 'detection']",0.1891891891891892,0.7,0.2978723404255319,10,37,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.16,0.4620550624939608,0.17666611932129173
"['model predictive control', 'extruders', 'autotuning']","['temperature control', 'Model predictive', 'barrel temperature', 'predictive control', 'parameter PID', 'control strategy', 'Slow temperature', 'regulate slow', 'slow processes-robust', 'strict closed-loop', 'tight temperature', 'production run', 'control Slow', 'processes-robust barrel', 'strategy proves', 'performance requirements', 'fast startup', 'maintaining tight', 'utilizes techniques', 'multiple zones', 'multiple parameter', 'desired specifications', 'closed-loop performance', 'required performance', 'performance specifications', 'challenging control', 'control problem', 'control', 'LRB', 'RRB', 'temperature', 'PID', 'system', 'slow', 'performance', 'predictive', 'Model']",0.0,0.0,0.0,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26455803834925273,0.075
"['quantum communication theory', 'quantum mechanical systems', 'quantum information processing systems', 'quantum teleportation', 'continuous variables']","['phase-space probability', 'Operational phase-space', 'probability distribution', 'quantum communication', 'Gaussian noise', 'extended phase-space', 'phase-space formalism', 'mechanical systems', 'processing systems', 'theory Operational', 'information processing', 'continuous variables', 'formalism proposed', 'communication theory', 'communication channels', 'including quantum', 'probability', 'phase-space', 'describing quantum', 'quantum mechanical', 'quantum information', 'quantum teleportation', 'Operational', 'quantum', 'communication', 'LRB', 'RRB', 'systems', 'Vourdas', 'Gaussian', 'Chountasis', 'distribution', 'including', 'discussed', 'theory', 'tools', 'describing']",0.05405405405405406,0.4,0.09523809523809523,5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34320434668771965,0.10034113060428851
['strategic information systems'],"['Edelman Prize', 'Prize finalist', 'strategic operations', 'define strategic', 'strategic information', 'operations research', 'management science', 'private sector', 'information systems', 'information technology', 'found evidence', 'sustainable competitive', 'finalist articles', 'articles published', 'sector applications', 'applications meet', 'competitive advantage', 'successful contained', 'strategic', 'SIS', 'work', 'LRB', 'RRB', 'found', 'advantage', 'information', 'examined', 'contained', 'successful', 'Edelman', 'Prize', 'research', 'management', 'systems', 'early', 'content', 'technology']",0.0,0.0,0.0,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892003595168692,0.02631578947368421
"['index structure', 'disk accesses', 'relocation process', 'simulation']","['tree page', 'relocation process', 'disk accesses', 'performance evaluation', 'tree insertion', 'evaluation Efficient', 'Efficient construction', 'algorithm repeatedly', 'insertion algorithm', 'algorithm requires', 'simultaneously process', 'performance tendency', 'performance enhancement', 'database systems', 'accesses excluding', 'page multiple', 'pages belonging', 'multiple times', 'results show', 'existing database', 'index structure', 'repeated insertions', 'enormous volume', 'main characteristic', 'overhead due', 'unavoidable preprocessing', 'preprocessing step', 'enhancement effect', 'tree', 'algorithm', 'performance', 'page', 'number', 'trees', 'process', 'disk', 'batch-constructing']",0.08108108108108109,0.75,0.14634146341463414,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31886905640835506,0.07614071944567301
"['uncorrelated sources', 'electromagnetic vector sensor', 'parallel spatial processors', 'preprocessing stage', 'parallel implementation']","['electromagnetic vector', 'vector sensor', 'source trackers', 'maximum SNR', 'spatial processors', 'tracking uncorrelated', 'parallel spatial', 'desired source', 'adaptive beamforming', 'parallel implementation', 'structure consists', 'broadband sources', 'uncorrelated sources', 'individual source', 'latest source', 'source parameter', 'adaptively separating', 'significant movement', 'preprocessing stage', 'stage rejects', 'conventional adaptive', 'desired signal', 'signal location', 'multiple broadband', 'parameter estimates', 'estimates obtained', 'activated periodically', 'made significant', 'priori information', 'source', 'LRB', 'RRB', 'SNR', 'tracking', 'structure', 'vector', 'electromagnetic']",0.08108108108108109,0.6,0.14285714285714288,5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489327645588227,0.09788263762855415
