Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['a good candidate for the integration', 'a much larger magnetic anisotropy', 'A nanocomposite system', 'a semiconducting matrix and embedded ferromagnetic nanostructures', 'coercivity, remanence and magnetic anisotropy of the nanocomposite', 'densely packed particles', 'distribution', 'modifying the current density', 'Ni-tubes', 'non-interacting particles', 'Silicon', 'small Ni-particles (3–6nm)', 'the electrochemical parameters', 'The ferromagnetic characteristics', 'The presented nanocomposite', 'these particles']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['a good candidate for the integration', 'a much larger magnetic anisotropy', 'A nanocomposite system', 'a semiconducting matrix and embedded ferromagnetic nanostructures', 'coercivity, remanence and magnetic anisotropy of the nanocomposite', 'densely packed particles', 'distribution', 'modifying the current density', 'Ni-tubes', 'non-interacting particles', 'Silicon', 'small Ni-particles (3–6nm)', 'the electrochemical parameters', 'The ferromagnetic characteristics', 'The presented nanocomposite', 'these particles']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,16,0
"['deterministic neutron transport solutions', 'DRAGON lattice code', 'neutron', 'neutron diffusion theory applied to three-dimensional systems', 'neutrons', 'nuclear reactor', 'nuclear reactor analysis', 'prediction of reactor physics responses', 'prediction of the three-dimensional space-time kinetics of neutrons', 'reactor', 'reactor core', 'reactor physics calculations', 'safety analyses', 'strategy for computing lattice sensitivities', 'TSUNAMI', 'two-dimensional lattice geometries', 'UAM', 'Uncertainty Analysis in Modelling', 'WIMS-D4 multi-group library']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,19,0
"['deterministic neutron transport solutions', 'DRAGON lattice code', 'neutron', 'neutron diffusion theory applied to three-dimensional systems', 'neutrons', 'nuclear reactor', 'nuclear reactor analysis', 'prediction of reactor physics responses', 'prediction of the three-dimensional space-time kinetics of neutrons', 'reactor', 'reactor core', 'reactor physics calculations', 'safety analyses', 'strategy for computing lattice sensitivities', 'TSUNAMI', 'two-dimensional lattice geometries', 'UAM', 'Uncertainty Analysis in Modelling', 'WIMS-D4 multi-group library']","['dls based micro-rheology', 'scattering contrast', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample', 'sample']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,19,19
"[""analysis of moving plate recognition system's basic principles"", 'applying the algorithm to PRS', 'color extraction.', 'moving plate recognition', 'moving plate recognition algorithm', 'moving plate recognition system', 'PCA', 'PCA extraction algorithm', 'principal component analysis', 'PRS', 'recognition', 'research on the moving plate recognition algorithm']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"[""analysis of moving plate recognition system's basic principles"", 'applying the algorithm to PRS', 'color extraction.', 'moving plate recognition', 'moving plate recognition algorithm', 'moving plate recognition system', 'PCA', 'PCA extraction algorithm', 'principal component analysis', 'PRS', 'recognition', 'research on the moving plate recognition algorithm']",['pharm'],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,1
"['air', 'Davis Weather Station', 'detecting natural phenomena.', 'forecasting lightning', 'lightning', 'macro scale atmospheric plasma', 'mathematical experimentation', 'micro scale plasmas', 'model', 'models', 'natural phenomenon', 'Schrödinger-electrostatic algorithm', 'theoretical experimentation', 'track the air density', 'upper atmosphere']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['air', 'Davis Weather Station', 'detecting natural phenomena.', 'forecasting lightning', 'lightning', 'macro scale atmospheric plasma', 'mathematical experimentation', 'micro scale plasmas', 'model', 'models', 'natural phenomenon', 'Schrödinger-electrostatic algorithm', 'theoretical experimentation', 'track the air density', 'upper atmosphere']","['intelligent management systems', 'energy efficiency', 'industry', 'operating principles', 'intelligent electric power distribution systems', 'ac and dc grids', 'essential devices', 'technical characteristics', 'experimental results']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,15,9
"['amorphous oxide cluster', 'BiVO4', 'co-catalyst', 'co-catalysts', 'co-grafting', 'CoOx', 'CoPi', 'CoPOx', 'Cu+', 'Cu2+', 'electron', 'electrons', 'enhancement of photocatalytic activity', 'Fe2+', 'Fe3+', 'gaseous phase', 'holes', 'IrOx', 'oxygen', 'photocatalytic activity', 'Pt', 'p-type semiconductor', 'reduced ions', 'reduced metal oxide cluster', 'RuOx', 'separation of electrons', 'separation of holes', 'water oxidation']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['amorphous oxide cluster', 'BiVO4', 'co-catalyst', 'co-catalysts', 'co-grafting', 'CoOx', 'CoPi', 'CoPOx', 'Cu+', 'Cu2+', 'electron', 'electrons', 'enhancement of photocatalytic activity', 'Fe2+', 'Fe3+', 'gaseous phase', 'holes', 'IrOx', 'oxygen', 'photocatalytic activity', 'Pt', 'p-type semiconductor', 'reduced ions', 'reduced metal oxide cluster', 'RuOx', 'separation of electrons', 'separation of holes', 'water oxidation']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,28,0
"['adapt the existing methods for finding real solutions', 'algorithms for finding integer solutions', 'general matrices', 'generic class of matrices', 'integer solutions', 'max-linear programs', 'Max-linear programs', 'multiprocessor interactive systems', 'optimisation problems', 'two-sided max-linear systems and programs', 'variables']","['finite element method', 'boundary element method', 'finite difference method', 'interaction factor method', 'equivalent pier and raft methods', 'settlement ratio method', 'design tool', 'parametric studies', 'elastic principle of superposition of effects']",Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,9
"['adapt the existing methods for finding real solutions', 'algorithms for finding integer solutions', 'general matrices', 'generic class of matrices', 'integer solutions', 'max-linear programs', 'Max-linear programs', 'multiprocessor interactive systems', 'optimisation problems', 'two-sided max-linear systems and programs', 'variables']","['finite element method', 'boundary']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,2
"['CdS', 'Dilute magnetic semiconductors', 'DMSs', 'electrons', 'enhance the Curie temperature above room temperature', 'GaN', 'Half metallic ferromagnets', 'HMF', 'host material', 'II–VI and III–V semiconductors', 'large band gap materials', 'magnetic dopant', 'materials to show half metallicity', 'semiconducting material', 'SnO2', 'spintronic devices', 'TiO2', 'transition metal', 'un-paired d electrons', ""utilization of electron's spin as information carrier"", 'ZnO', 'ZnS', 'ZnSe', 'ZnTe']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,24,0
"['CdS', 'Dilute magnetic semiconductors', 'DMSs', 'electrons', 'enhance the Curie temperature above room temperature', 'GaN', 'Half metallic ferromagnets', 'HMF', 'host material', 'II–VI and III–V semiconductors', 'large band gap materials', 'magnetic dopant', 'materials to show half metallicity', 'semiconducting material', 'SnO2', 'spintronic devices', 'TiO2', 'transition metal', 'un-paired d electrons', ""utilization of electron's spin as information carrier"", 'ZnO', 'ZnS', 'ZnSe', 'ZnTe']","['theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', 'theoretical analysis', '']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,24,16
"['decays of the light CP-even Higgs boson h0', 'decoupling regime', 'equivalence theorem', 'exact bounds', 'gauge-boson masses', 'h0', 'Higgs boson', 'high-energy approximation', 'investigate the quantum effects in the decays of the light CP-even Higgs boson h0', 'looking for sizeable differences with respect to the SM in the decoupling regime', 'loop-improved unitarity bounds', 'perturbative expansion', 'quantum effects', 'SM', 'tree level analysis', 'tree-level analysis', 'tree-level unitarity bounds', 'unitarity bounds', 'unitarity constraint']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,19,0
"['decays of the light CP-even Higgs boson h0', 'decoupling regime', 'equivalence theorem', 'exact bounds', 'gauge-boson masses', 'h0', 'Higgs boson', 'high-energy approximation', 'investigate the quantum effects in the decays of the light CP-even Higgs boson h0', 'looking for sizeable differences with respect to the SM in the decoupling regime', 'loop-improved unitarity bounds', 'perturbative expansion', 'quantum effects', 'SM', 'tree level analysis', 'tree-level analysis', 'tree-level unitarity bounds', 'unitarity bounds', 'unitarity constraint']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,19,0
"['atoms', 'electronic transitions to the quartet state', 'independently integrated for each symmetry', 'rate coefficients', 'rotational energy', 'studies of the nitrogen exchange reaction', 'trajectory surface hoping', 'trajectory surface hoping (TSH) method', 'TSH', 'use of quasiclassical trajectories', 'verify their validity for dynamical purposes', 'vibrational transition']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['atoms', 'electronic transitions to the quartet state', 'independently integrated for each symmetry', 'rate coefficients', 'rotational energy', 'studies of the nitrogen exchange reaction', 'trajectory surface hoping', 'trajectory surface hoping (TSH) method', 'TSH', 'use of quasiclassical trajectories', 'verify their validity for dynamical purposes', 'vibrational transition']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,1
"['a least squares (LS) approach', 'a nonlinear parametric model', 'a nonparametric-model-based method', 'a parametric-model-based method', 'corresponds to a linear relation', 'frequency-domain Volterra system identification', 'GFRFs', 'linear relationship', 'made the assumption', 'mapping the resultant model into the frequency domain', 'nonparametric approach', 'probing method', 'The GFRFs of nonlinear systems', 'the system', 'two or three terms', 'Volterra model of nonlinear systems']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['a least squares (LS) approach', 'a nonlinear parametric model', 'a nonparametric-model-based method', 'a parametric-model-based method', 'corresponds to a linear relation', 'frequency-domain Volterra system identification', 'GFRFs', 'linear relationship', 'made the assumption', 'mapping the resultant model into the frequency domain', 'nonparametric approach', 'probing method', 'The GFRFs of nonlinear systems', 'the system', 'two or three terms', 'Volterra model of nonlinear systems']","['gamma titanium aluminides', 'low density', 'high performance alloys', 'ni-base superalloys', 'aero-engine components', 'investment casting', 'titanium', 'titanium aluminide alloy products', 'economical methods']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,16,9
"['density waves', 'electromagnetic field', 'electromagnetic field gradient', 'electron', 'electrons', 'electrons damp the wave', 'high electric field gradient of a plasma wave', 'high-intensity laser pulses', 'laser', 'laser-driven plasma wave', 'laser pulse', 'longitudinal waves', 'plasma', 'plasma electrons', 'Stern–Gerlach force', 'Stern–Gerlach-type contributions', 'wave ‘breaks’']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['density waves', 'electromagnetic field', 'electromagnetic field gradient', 'electron', 'electrons', 'electrons damp the wave', 'high electric field gradient of a plasma wave', 'high-intensity laser pulses', 'laser', 'laser-driven plasma wave', 'laser pulse', 'longitudinal waves', 'plasma', 'plasma electrons', 'Stern–Gerlach force', 'Stern–Gerlach-type contributions', 'wave ‘breaks’']","['psr', 'vessels', 'curvature', 'branches', 'd parameter', 'high value', 'value']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,17,7
"['aggregation of vapor particles onto a surface', 'analytical semi-empirical model', 'analytic model', 'analyze the growth mechanism', 'atom', 'Continuum approaches', 'deposition flux', 'film', 'film surface', 'geometrical considerations', 'geometrical factors', 'geometrical features', 'groove seeded substrate', 'nanocolumns', 'prediction of the relation between the incident angle of the deposition flux and the tilt angle of the columns', 'quantitatively describe the aggregation of columnar structures', 'single angular direction', 'surface diffusion', 'surface shadowing mechanisms', 'thin films', 'vapor particles']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,21,0
"['aggregation of vapor particles onto a surface', 'analytical semi-empirical model', 'analytic model', 'analyze the growth mechanism', 'atom', 'Continuum approaches', 'deposition flux', 'film', 'film surface', 'geometrical considerations', 'geometrical factors', 'geometrical features', 'groove seeded substrate', 'nanocolumns', 'prediction of the relation between the incident angle of the deposition flux and the tilt angle of the columns', 'quantitatively describe the aggregation of columnar structures', 'single angular direction', 'surface diffusion', 'surface shadowing mechanisms', 'thin films', 'vapor particles']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,21,1
