Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywordsP@5,R@5,F@5,P@10,R@10,F@10,P@15,R@15,F@15,NDCG,MAP
"['covariance matrix estimate', 'steering vector', 'sample matrix inversion', 'fast maximum likelihood', 'censoring algorithms']","['outlier data vectors', 'new algorithms', 'maximum likelihood estimation', 'fml', 'smi', 'mle', 'covariance matrix estimate', 'steering vector', 'cfml', 'unknown', 'outlier resistant adaptive matched', 'results', 'technique', 'presence', 'related', 'sample matrix inversion', 'reiterative', 'computer simulations', 'setting', 'relative effectiveness', 'approximation', 'superior', 'amf', 'methods', 'performance']",0.12,0.6,0.19999999999999998,5,25,0.0,0.0,0.0,0.2,0.4,0.26666666666666666,0.13333333333333333,0.4,0.2,0.44490129076963775,0.19014550264550262
"['lossy nonuniform transmission lines', 'differential quadrature method', 'numerical approximation technique', 'partial differential equations', 'algebraic equations', 'interconnects', 'multiport models', 'rationalization process']","['dqm', 'pade approximation', 'point', 'lossy nonuniform transmission lines', 'rationalization process', 'bounded domain', 'function', 'accurate modeling', 'small set', 'awe', 'derivative', 'moment generation', 'differential quadrature methods', 'port voltages', 'currents', 'related', 'interconnects', 'rational formulas', 'asymptotic waveform evaluation', 'solvable algebraic equations', 'partial differential equations', 'comparable', 'frequency-domain telegrapher', 'weighted linear sum', 'values', 'disparate methods', 'different', 'global sampling', 'paper', 'order', 'efficient numerical approximation technique', 'lossy uniform', 'circuit simulator', 'spice', 'dqm-based time-domain model']",0.11428571428571428,0.5,0.18604651162790695,8,35,0.4,0.25,0.3076923076923077,0.2,0.25,0.22222222222222224,0.13333333333333333,0.25,0.1739130434782609,0.5163061321119944,0.22968244990303816
"['subspace matrices', 'deterministic inputs', 'stochastic inputs', 'multivariate systems', 'feedforward control']","['lqg benchmark', 'controller performance analysis', 'variances', 'process input', 'closed-loop data', 'terms', 'lqg', 'paper', 'loop conditions', 'new method', 'subspace approach', 'multivariate systems', 'profit analysis', 'univariate', 'applicable', 'implementation', 'output', 'limit', 'feedforward control', 'linear quadratic gaussian', 'certain external excitations', 'setpoint excitation', 'literature', 'work', 'explicit parametric model', 'feedback-only control system', 'optimal lqg performance framework']",0.07407407407407407,0.4,0.125,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.37752171179608324,0.13771929824561402
"['fuzzy adapted inverse model', 'switched reluctance motor', 'nonlinear dynamic behavior', 'speed dynamic response', 'regulation control requirements', 'reference model', 'command feedforward controller', 'inverse plant model', 'tracking response', 'system parameters', 'operating conditions', 'control specifications', 'fuzzy control scheme']","['quantitative speed control', 'fuzzy adapted inverse model quantitative', 'tracking response', 'srm', 'drive', 'regulation control requirements', 'system parameters', 'variations', 'nominal case', 'operating conditions', 'reluctance motor', 'two-degree-of-freedom', 'command feedforward controller', 'nonlinear dynamic behavior', 'reference model', 'speed dynamic response', 'structure', 'simple disturbance cancellation robust controller', 'difficult', 'addition', 'satisfied']",0.38095238095238093,0.6153846153846154,0.47058823529411764,13,21,0.2,0.07692307692307693,0.1111111111111111,0.4,0.3076923076923077,0.34782608695652173,0.4666666666666667,0.5384615384615384,0.5,0.6665110736052022,0.4442378134685827
"['bitline sensing scheme', 'low power dissipation', 'memory cell']","['low-voltage dram sensing scheme', 'offset-cancellation sense-amplifier scheme', 'offset-cancellation sense amplifier', 'data-retention time', 'low supply voltage', 'compatibility', 'low power dissipation', 'major obstacles', 'number', 'ocsa', 'memory cell', 'measurements', 'low signal level', 'novel bitline sensing scheme', 'paper', 'power-consuming refresh operations', 'degradation', 'efficiency']",0.1111111111111111,0.6666666666666666,0.1904761904761905,3,18,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.39590910527681644,0.16085668717247664
"['assemblies', 'types']","['reflection', 'emit', 'regex class', 'system', 'run time', 'net assembly', 'generating code', 'text', 'net common language runtime', 'regularexpressions namespace', 'favorite regular expressions', 'fact', 'ability', 'clr', 'types', 'implementations', 'net framework sdk', 'attention']",0.05555555555555555,0.5,0.09999999999999999,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5,0.11764705882352941,0.295155700057359,0.08596491228070174
"['white space features', 'presentation', 'table borders']","['study', 'white space', 'web-based instruction', 'beliefs', 'learning', 'web', 'effects', 'overall structure', 'minor differences', 'sound', 'table borders', 'presentation elements', 'content', 'prior research', 'handling', 'learners', 'achievement', 'text', 'small changes', 'on-line materials', 'instructors', 'implications', 'treatment groups', 'results']",0.041666666666666664,0.3333333333333333,0.07407407407407407,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.32943315746804347,0.10722610722610725
"['telecom industry', 'insider investment']","['charter communications', 'industry insiders', 'telecom executives', 'airgate pcs', 'confidence', 'management', 'crown castle international', 'vote', 'nortel networks', 'summer', 'rash', 'infusions', 'beleaguered sector', 'trends', 'optimism', 'observers', 'months points', 'directors', 'stock', 'national economy']",0.0,0.0,0.0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27303968960032116,0.09090909090909091
"['intellectual property', 'reverse engineering']","['net obfuscation', 'reverse engineering', 'managed language', 'cost', 'net code', 'native code assemblies', 'nonexistent', 'mixed il', 'author', 'intellectual property', 'insignificant', 'microsoft', 'loss', 'available', 'application', 'typical software development project', 'worth', 'price', 'benefit']",0.10526315789473684,1.0,0.1904761904761905,2,19,0.2,0.5,0.28571428571428575,0.2,1.0,0.33333333333333337,0.13333333333333333,1.0,0.23529411764705882,0.5640920940185892,0.35
['principal document'],"['process', 'pid standard', 'instrumentation', 'drawings', 'paper', 'symbols', 'problem', 'interconnection', 'confusing information', 'isa-s5', 'concept', 'article', 'details', 'long', 'principal document', 'isa dictionary definition', 'questions']",0.058823529411764705,1.0,0.1111111111111111,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.125,0.25,0.06666666666666667
"['operating systems', 'multiple user accounts', 'terminal services', 'terminal server']","['windows', 'fast user', 'terminal services', 'concept', 'multiple user accounts', 'machine', 'step', 'new feature', 'operating systems', 'remote desktop -rrb- client', 'built-in capabilities', 'accounts', 'applications']",0.23076923076923078,0.75,0.3529411764705882,4,13,0.4,0.5,0.4444444444444445,0.3,0.75,0.4285714285714285,0.23076923076923078,0.75,0.3529411764705882,0.5636466545014184,0.33809523809523806
"['nonsmooth optimization problem', 'cluster analysis', 'randomization procedure', 'correlation method', 'distortion measure']","['ecg analysis', 'classical method', 'new distortion measure', 'spsa method', 'real data', 'qrs', 'arrythmias', 'morphology changes', 'electrocardiogram', 'drug effects', 'cluster analysis', 't-wave alternants', 'compression', 'vector quantization', 'classification', 'monitoring', 'late potential analysis', 'outliers', 'study', 'average-distance', 'sensitive', 'signals', 'simultaneous perturbation stochastic approximation', 'ventricular activation', 'price', 'long period', 'novelty', 'practical advantage', 'mind', 'new class-distortion-measure', 'time', 'contr', 'single patient', 'min-max criterion', 'modification', 'approach', 'automat', 'particular application', 'distance', 'randomization procedure', 'computational complexity', 'class-distortion measure', 'viability', 'simulated', 'version', 'smooth approximation', 'vol', 'nonsmooth optimization problem', 'experimental comparison', 'use', 'main idea']",0.058823529411764705,0.6,0.10714285714285714,5,51,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.33646310949721175,0.07841766723842197
"['filter spawning', 'partial actuator failures', 'truth model', 'linearized models', 'partial failures', 'conditional probability']","['partial actuator failures', 'filter', 'truth model', 'effectiveness', 'complete-actuaton-failure hypothesis', 'blended estimate', 'mmae', 'multiple model adaptive estimation', 'highest conditional probability', 'terms', 'correctness', 'degrees', 'general dynamics', 'free stream', 'current time', 'partial-failure hypotheses', 'substantial precision', '13-state', 'calspan', 'vista f-16', 'possible', 'viable methodology']",0.09090909090909091,0.3333333333333333,0.14285714285714288,6,22,0.4,0.3333333333333333,0.3636363636363636,0.2,0.3333333333333333,0.25,0.13333333333333333,0.3333333333333333,0.19047619047619044,0.7130821463465843,0.43162393162393164
"['hybrid systems', 'oxichlorination reactor', 'linguistic model', 'complex relations', 'process variables', 'process events', 'process operation', 'control actions', 'membership functions', 'vinyl monomer plant']","['process variables', 'fuzzy events detection', 'supervisory control design', 'hybrid systems', 'oxichlorination reactor', 'experts', 'knowledge', 'detection', 'kind', 'anticipation', 'complex relations', 'appropriate control actions', 'paper', 'application', 'linguistic model', 'scrutiny', 'membership functions', 'vinyl monomer plant']",0.3888888888888889,0.7,0.5,10,18,0.6,0.3,0.4,0.3,0.3,0.3,0.3333333333333333,0.5,0.4,0.771418554520916,0.49673711909006024
"['online activities', 'legal jurisdiction', 'lawsuits']","['internet activity', 'real laws', 'legal jurisdiction', 'sites', 'countries', 'accessible', 'blocking', 'national governments', 'interests', 'virtual borders', 'internet', 'individuals', 'entire high level domains', 'smaller organizations', 'overseas lawsuits', 'larger companies', 'service providers', 'assertions', 'problems', 'able', 'methods', 'world', 'citizens', 'material', 'libel', 'treaties', 'home', 'resources', 'article', 'public order', 'domain', 'efforts', 'control']",0.030303030303030304,0.3333333333333333,0.05555555555555555,3,33,0.2,0.3333333333333333,0.25,0.1,0.3333333333333333,0.15384615384615383,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.41690038070101415,0.16825396825396827
"['intestinal microflora', 'molecular methods', 'observing power', 'quantitative theory']","['computer simulation', 'host-microflora interactions', 'model intestinal microflora', 'development', 'ecology', 'modeling package', 'cellular automaton', 'design', 'increase', 'hypothetical mechanism', 'lack', 'quantitative theory', 'pace', 'evaluation', 'system', 'modern molecular methods', 'paper', 'power', 'complexity', 'laboratory experiments', 'mimics project', 'host']",0.045454545454545456,0.25,0.07692307692307693,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25,0.10526315789473685,0.35775473180125694,0.14083333333333334
"['electromagnetic source analysis', 'noise settings', 'residual variance', 'empirical data', 'visual evoked fields']","['electromagnetic source analysis', 'msps', 'test', 'noise settings', 'hotelling', 'model selection', 'bayes information criterion', 'conservative approach', 'existing', 'required number', 'fit procedures', 'goodness', 'distant', 'close', 'estimate', 'magnetoencephalogram', 'vefs', 'visual', 'empirical data', 'electroencephalogram', 'application', 'desirable', 'fields', 'effective', 'alternatives', 'necessary', 'ineffective']",0.1111111111111111,0.6,0.18750000000000003,5,27,0.4,0.4,0.4000000000000001,0.2,0.4,0.26666666666666666,0.13333333333333333,0.4,0.2,0.7026370613445961,0.4005444646098004
"['realistic averaged simulations', 'switch waveforms analysis', 'damping effects', 'ohmic losses']","['lossy spice models', 'perfect elements', 'previous', 'simulations', 'state-space', 'realistic', 'technique', 'non-inclusive', 'waveforms analysis', 'ohmic losses', 'active role', 'dc transfer function', 'small-signal ac analysis', 'boost voltage-mode application']",0.07142857142857142,0.25,0.11111111111111112,4,14,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.07142857142857142,0.25,0.11111111111111112,0.3995648473972647,0.2014705882352941
"['autonomous system', 'robot', 'autonomous behavior', 'intelligent behavior', 'animat', 'tuning', 'tests', 'robust system', 'biological model', 'elementary functions', 'associative domain', 'learning rules', 'architecture', 'computational model', 'links', 'simple environment', 'internal drives']","['biological', 'general framework paradigm', 'computational model', 'autonomous system', 'autonomous behavior', 'cortex-like automata', 'robot', 'way units', 'motor', 'associative domain', 'perceptive', 'elementary functions', 'network', 'architecture', 'corresponding biological elements', 'variables', 'links', 'reference', 'definition', 'experiments', 'animat endowing', 'example', 'easier', 'inspiration', 'regularities', 'difficult', 'learning rules', 'artificial intelligence approach', 'wide topic', 'simple environment', 'order', 'sufficient', 'program', 'tests', 'internal drives', 'set']",0.3333333333333333,0.7058823529411765,0.45283018867924524,17,36,0.6,0.17647058823529413,0.2727272727272727,0.5,0.29411764705882354,0.37037037037037035,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.7002950934323545,0.4342102407677561
